nearest_gene	chr	start	end	length	nCG	meanMethy1	meanMethy2	diff.Methy	areaStat	annotation	direction	gene_name
LOC_00000057	chr9	4367002	4367320	319	5	0.246334440810674	0.0144591875468735	0.231875253263801	23.2123319367868	Promoter	Hyper	WASF3
LOC_00004880	chr16	9612677	9612920	244	6	0.373625514245803	0.117468053951027	0.256157460294776	23.2054270380995	Intron	Hyper	Rrh
LOC_00003750	chr4	33916640	33916786	147	6	0.244905357120347	0.448447350101505	-0.203541992981159	-23.0701508944026	Intergenic	Hypo	MRPS10
LOC_00005912	chr1	24600934	24600985	52	6	0.369390653117573	0.181422063494374	0.187968589623199	23.0624319671374	Intron	Hyper	Lyar
LOC_00013718	chr2	47891141	47891348	208	5	0.674463368526267	0.848667484557616	-0.174204116031349	-23.060659477875	Intron	Hypo	NDRG3
LOC_00017392	chr10	45210714	45210812	99	5	0.686558214719206	0.855428772792572	-0.168870558073366	-23.0396629561121	Intron	Hypo	Fam221a
LOC_00015087	chr5	13194877	13195074	198	5	0.174720398080783	0.00725446671547326	0.16746593136531	23.0289902637648	Intergenic	Hyper	
LOC_00007952	chr6	53702042	53702169	128	5	0.456935721282425	0.71671690987915	-0.259781188596725	-23.0267398350488	Intron	Hypo	
LOC_00007309	chr6	3240325	3240505	181	6	0.157924343798005	0.359357009538415	-0.20143266574041	-23.0234383992004	Intron	Hypo	Wdr5b
LOC_00023529	chr30	12397811	12398152	342	6	0.487219990070447	0.734394426874847	-0.247174436804399	-23.021518595725	Exon	Hypo	PCYT1B
LOC_00002683	chr7	27748969	27749107	139	4	0.458391971858806	0.207794691295342	0.250597280563463	22.9655440519813	Intron	Hyper	HAUS3
LOC_00007355	chr6	7418198	7418312	115	6	0.751506981490865	0.503272245305265	0.248234736185599	22.9457327411354	Intron	Hyper	GUK1
LOC_00017519	chr10	51965180	51965276	97	5	0.419015899123893	0.611187631999702	-0.192171732875809	-22.9390344125546	Intergenic	Hypo	nrm
LOC_00004813	chr16	4618892	4618973	82	5	0.337334215817963	0.562791445565257	-0.225457229747295	-22.9240082498672	Intron	Hypo	pan
LOC_00011294	chr23	14464868	14464985	118	5	0.440431959046193	0.234098787477837	0.206333171568356	22.8984611231181	Intron	Hyper	IAN6
LOC_00019044	chr3	75255146	75255256	111	4	0.492125374393438	0.246711131439304	0.245414242954134	22.8597033883532	Promoter	Hyper	COG5
LOC_00011787	chr15	14533710	14533804	95	5	0.0922398877765787	0.259466958393734	-0.167227070617155	-22.8232803737926	Intergenic	Hypo	SUGP1
XLOC_031041U_lncRNA	chr27	5186993	5187433	441	5	0.383338082156285	0.027849097465256	0.355488984691029	22.7852250506407	Intron	Hyper	
LOC_00002668	chr7	26579779	26580083	305	6	0.426919318380812	0.628892272521093	-0.201972954140282	-22.7639844507686	Intron	Hypo	Chn2
LOC_00013028	chr21	48778085	48778176	92	6	0.766679632172009	0.592593567855557	0.174086064316451	22.758428699854	Intron	Hyper	glod5
LOC_00011688	chr23	44793794	44794002	209	5	0.311995762802316	0.610534035596426	-0.29853827279411	-22.7361512798236	Intergenic	Hypo	Eukaryotic
LOC_00023164	chr11	53567097	53567197	101	6	0.156223004474798	0.349729185045155	-0.193506180570358	-22.7273651161371	Intron	Hypo	KLH1
LOC_00012885	chr21	37721799	37721856	58	5	0.376444634829299	0.18156255772347	0.194882077105829	22.6994486514917	Intron	Hyper	Dst
LOC_00004331	chr25	3753689	3753810	122	5	0.725304844051238	0.935455586948648	-0.21015074289741	-22.6875486672264	Exon	Hypo	IHH
LOC_00002733	chr7	33032686	33033092	407	5	0.399978751471687	0.164319460871306	0.235659290600381	22.6553024967289	Intron	Hyper	PTPRK
LOC_00002737	chr7	33517903	33518130	228	5	0.383243652155522	0.0830601244145193	0.300183527741002	22.6167717332393	Intergenic	Hyper	SLF1
LOC_00024874	chr27	9707842	9708019	178	5	0.0617782526318	0.286220473211468	-0.224442220579668	-22.5940379167217	Intron	Hypo	INF2
LOC_00007277	chr6	1643562	1643803	242	5	0.685289225167043	0.363628971351476	0.321660253815567	22.5595381032869	Intron	Hyper	TATDN2
LOC_00008715	chr22	30472861	30472947	87	5	0.0883843051593434	0.256061077086856	-0.167676771927513	-22.5311048398102	Intron	Hypo	Usp54
LOC_00011639	chr23	39678760	39679012	253	5	0.49419628720621	0.19319938353756	0.30099690366865	22.5222255409479	Intergenic	Hyper	Wbp2
LOC_00002475	chr7	14493545	14493630	86	5	0.0292860043851605	0.215840349292451	-0.18655434490729	-22.5204527470029	Intergenic	Hypo	
LOC_00018735	chr3	50042456	50042609	154	6	0.199869062047777	0.412430717908892	-0.212561655861115	-22.480653698569	Promoter	Hypo	NR2C2
LOC_00012642	chr21	22623962	22624019	58	6	0.712521741306471	0.516579897020503	0.195941844285968	22.4637616812475	Intron	Hyper	SSX2IP
LOC_00015075	chr5	12096368	12096587	220	5	0.183875384164412	0.376859788296	-0.192984404131588	-22.4513581291328	Promoter	Hypo	
LOC_00015290	chr5	24404856	24405036	181	6	0.251266240518566	0.458170539973502	-0.206904299454936	-22.4160221307862	Intergenic	Hypo	uqcc1
LOC_00013936	chr2	60125877	60126006	130	5	0.851985648923293	0.675083021414706	0.176902627508587	22.4136490241846	Intron	Hyper	ZNF341
LOC_00022575	chr11	7427930	7428054	125	5	0.31045466860614	0.110263404899472	0.200191263706668	22.4028685037701	Intergenic	Hyper	PCDH9
LOC_00002752	chr7	35206254	35206629	376	6	0.420827851354568	0.168026745303317	0.252801106051251	22.3985867322235	Intron	Hyper	MEGF6
LOC_00020453	chr28	25227587	25227651	65	6	0.370331342682277	0.186730981739429	0.183600360942849	22.3483727500022	Promoter	Hyper	RPL23A
LOC_00025723	chr12	37710265	37710439	175	5	0.0928078850260855	0.310487065059779	-0.217679180033694	-22.3213903028687	Promoter	Hypo	EFCAB11
LOC_00015391	chr5	29451330	29451583	254	6	0.320194576678001	0.102376183608868	0.217818393069133	22.3171337253071	Intron	Hyper	ANK1
LOC_00004756	chr25	36367033	36367103	71	6	0.346008348942093	0.563122231457961	-0.217113882515868	-22.309420251064	Intergenic	Hypo	Cont
LOC_00018090	chr26	34848077	34848210	134	5	0.303133745846377	0.101818621448731	0.201315124397646	22.3035135265239	Exon	Hyper	MBTPS2
LOC_00025478	chr12	21793334	21793534	201	4	0.183342418789152	0.529074101197152	-0.345731682408	-22.2799998735282	Intergenic	Hypo	CNIH1
LOC_00009238	chr14	19127012	19127279	268	5	0.299038960572662	0.58937527001053	-0.290336309437869	-22.2580239137942	Intron	Hypo	SLC7A6
LOC_00024095	chr8	17246447	17246751	305	5	0.542281667537623	0.751660675500645	-0.209379007963022	-22.2567081048825	Intergenic	Hypo	
LOC_00006701	chr1	82306437	82306497	61	4	0.0737613061209262	0.367110877019036	-0.29334957089811	-22.2321913147117	Intergenic	Hypo	FBXO33
LOC_00018126	chr26	39613849	39613947	99	5	0.340624135897383	0.0974286960616948	0.243195439835688	22.2296427003297	Intergenic	Hyper	dapX
LOC_00013485	chr2	33835154	33835269	116	5	0.0531277645466857	0.339382325333323	-0.286254560786638	-22.1802067004763	Intron	Hypo	TRANK1
LOC_00023430	chr30	5715773	5716393	621	7	0.181798083540118	0.358551054830866	-0.176752971290748	-22.142645937516	Intron	Hypo	FNDC3A
LOC_00005153	chr16	24595147	24595406	260	5	0.366412892710068	0.113681749316958	0.25273114339311	22.11664311597	Intergenic	Hyper	igdb-2
LOC_00025252	chr12	6846757	6847048	292	5	0.347749872124861	0.648370001978957	-0.300620129854096	-22.1053770505961	Exon	Hypo	DHRS7
LOC_00012433	chr21	7170245	7170536	292	5	0.423955535076798	0.0921470801209918	0.331808454955806	22.084421150477	Intergenic	Hyper	Sqle
LOC_00000302	chr9	19711864	19712196	333	4	0.589733625313232	0.263463091843536	0.326270533469696	22.0841093364479	Intron	Hyper	PICALM
LOC_00023650	chr30	23357129	23357206	78	6	0.374957579727663	0.565350972138841	-0.190393392411178	-22.0792135110566	Intron	Hypo	ANXA4
LOC_00020660	chr18	1391352	1391470	119	6	0.336752128328843	0.0925493703811877	0.244202757947655	22.066429146156	Intron	Hyper	MTP5
LOC_00023030	chr11	43260859	43261227	369	5	0.494265555012542	0.186404548314834	0.307861006697707	22.047413412017	Exon	Hyper	AFF2
LOC_00004436	chr25	9919447	9919500	54	4	0.461190960185803	0.0969929561298217	0.364198004055981	22.0453831715344	Intron	Hyper	Cubn
LOC_00005645	chr1	4159041	4159396	356	5	0.570625475245494	0.831794829437562	-0.261169354192068	-22.0319492877892	Exon	Hypo	Rab24
LOC_00005855	chr1	19835548	19835656	109	6	0.170792483152432	0.405620169561614	-0.234827686409182	-22.027786709142	Intergenic	Hypo	
LOC_00006008	chr1	31581983	31582247	265	6	0.373157271652755	0.624546972343356	-0.251389700690601	-22.0244127881424	Exon	Hypo	PDZD2
LOC_00012479	chr21	9979274	9979432	159	5	0.269029855808173	0.479495281631516	-0.210465425823343	-22.019903700999	Intergenic	Hypo	RhoGAP100F
LOC_00014736	chr20	37493764	37493874	111	5	0.576688937471714	0.322561105012835	0.254127832458879	22.0186863808359	Intron	Hyper	inppl1a
LOC_00011274	chr23	13699867	13700095	229	6	0.458429477128007	0.690530202380467	-0.23210072525246	-21.9842536680887	Exon	Hypo	STX8
LOC_00024875	chr27	9856319	9858366	2048	5	0.362962907868215	0.663293178679216	-0.300330270811	-21.9604806191441	Intergenic	Hypo	KLHL5
LOC_00003796	chr4	38028736	38028908	173	4	0.206935366928926	0.011055300368153	0.195880066560773	21.9576083566296	Intergenic	Hyper	
LOC_00002455	chr7	13588113	13588217	105	5	0.220408770349637	0.044611383073563	0.175797387276074	21.9230258683146	Intron	Hyper	PPWD1
LOC_00022959	chr11	38014576	38014882	307	6	0.459053536133843	0.670155143690613	-0.211101607556769	-21.9204838037078	Intergenic	Hypo	pol
LOC_00002514	chr7	16035905	16036257	353	5	0.304101409039279	0.526095389205177	-0.221993980165898	-21.9141992779248	Exon	Hypo	
LOC_00005144	chr16	23487675	23487739	65	5	0.314559413041024	0.13219154479784	0.182367868243185	21.8665196581243	Exon	Hyper	Ash2l
LOC_00003606	chr4	23110657	23110858	202	4	0.302523676304756	0.0381571339102216	0.264366542394534	21.866230299225	Intron	Hyper	MVP
LOC_00012502	chr21	12740731	12740874	144	5	0.281736699816845	0.0996163307435987	0.182120369073246	21.8487995933799	Intron	Hyper	Prdx2
LOC_00013991	chr2	62874535	62874614	80	5	0.317939776610381	0.0794749784614011	0.23846479814898	21.8367099366683	Intergenic	Hyper	Phaf1
LOC_00007264	chr1	128418418	128418655	238	5	0.292285647161043	0.0433981235436794	0.248887523617364	21.7988273644408	Intron	Hyper	nAChRbeta1
LOC_00024312	chr8	33355615	33355729	115	5	0.348465781406391	0.613460417723905	-0.264994636317514	-21.7981123220915	Intergenic	Hypo	
LOC_00011803	chr15	16018583	16018668	86	5	0.50699014834362	0.296070896996575	0.210919251347045	21.7970061457863	Intron	Hyper	clxn
LOC_00003420	chr4	12787825	12788038	214	6	0.452806648890541	0.718339532846929	-0.265532883956388	-21.7471667402776	Intergenic	Hypo	PLCB4
LOC_00009706	chr14	49043784	49043873	90	6	0.531898660830574	0.303678027049943	0.228220633780631	21.7000984157624	Intergenic	Hyper	Perlucin-like
LOC_00025592	chr12	29897064	29897131	68	5	0.472461249973973	0.678719116763423	-0.20625786678945	-21.6966319210102	Intron	Hypo	UBR7
LOC_00011882	chr15	23613712	23613855	144	5	0.284926462737446	0.554617314393969	-0.269690851656523	-21.6729728411181	Intron	Hypo	RGS9BP
LOC_00000373	chr9	24894860	24895095	236	5	0.243796258245612	0.0576340804173651	0.186162177828247	21.6612134834142	Promoter	Hyper	
LOC_00010953	chr31	16857799	16858010	212	5	0.0654541144861761	0.269554229783342	-0.204100115297166	-21.6382659074283	Intergenic	Hypo	HPSE
LOC_00018822	chr3	54609337	54609502	166	5	0.234002531017518	0.506706538322877	-0.27270400730536	-21.5872008175767	Intergenic	Hypo	PQBP1
LOC_00016167	chr5	75307411	75307629	219	4	0.681662699101877	0.456768764112723	0.224893934989154	21.5436059172997	Intron	Hyper	Tprkb
LOC_00002856	chr7	42877272	42877371	100	5	0.765249854441485	0.457046534166088	0.308203320275398	21.5313225483369	Intergenic	Hyper	
LOC_00006910	chr1	98436908	98437069	162	6	0.803785794267176	0.582505627828779	0.221280166438397	21.5123976090747	Intergenic	Hyper	ppp1r3b
LOC_00024233	chr8	26816183	26816240	58	5	0.130921153922977	0.402074136417839	-0.271152982494862	-21.5094015967654	Intergenic	Hypo	
LOC_00000055	chr9	4352393	4352469	77	6	0.815842570998924	0.593247565812509	0.222595005186415	21.5090629498385	Intron	Hyper	y
LOC_00020967	chr18	25204327	25204524	198	6	0.545706784053098	0.772800716245147	-0.227093932192049	-21.5077926816987	Intron	Hypo	CASP7
LOC_00019921	chr17	39331746	39331869	124	5	0.779640533689158	0.584912029430274	0.194728504258884	21.5033194614704	Promoter	Hyper	ZFAND5
LOC_00019118	chr29	1941558	1941627	70	5	0.0310316120416405	0.221068894587594	-0.190037282545954	-21.4185807487693	Intron	Hypo	
LOC_00013387	chr2	23939994	23940284	291	6	0.423682645086573	0.646670074562151	-0.222987429475578	-21.4087353791361	Intron	Hypo	Camsap2
LOC_00014140	chr2	70151275	70151528	254	6	0.393593704975103	0.672496802389187	-0.278903097414084	-21.3764523190324	Intergenic	Hypo	
LOC_00020092	chr17	53784549	53784756	208	6	0.538334407333624	0.75108172652987	-0.212747319196246	-21.3648181166402	Intron	Hypo	Fam234b
LOC_00018920	chr3	67961499	67961597	99	4	0.295083444469823	0.0313062733830115	0.263777171086812	21.3445794287429	Intron	Hyper	Guanine
LOC_00023998	chr8	10985902	10986154	253	5	0.303429405037044	0.630365710927646	-0.326936305890601	-21.3230443378694	Exon	Hypo	MFSD5
LOC_00012343	chr15	59047831	59047936	106	6	0.38348660606419	0.634656111383697	-0.251169505319507	-21.2748420085438	Exon	Hypo	
LOC_00025720	chr12	37527467	37527907	441	7	0.226859464754292	0.45967435694458	-0.232814892190288	-21.0722577772925	Intron	Hypo	MCFD2
LOC_00012446	chr21	7523310	7523814	505	8	0.441172070233457	0.577390439383874	-0.136218369150417	-21.0675331233303	Intergenic	Hypo	F52C9.6
LOC_00003177	chr7	65499496	65499600	105	4	0.132034686954077	0.496909948231814	-0.364875261277737	-21.0498522458105	Promoter	Hypo	XYLA
LOC_00013079	chr21	52099777	52100095	319	5	0.612185822433681	0.209228167313393	0.402957655120288	20.9851223523799	Intergenic	Hyper	frrs1
LOC_00024099	chr8	17347383	17347542	160	5	0.23526981726647	0.014088831322505	0.221180985943965	20.980517946359	Intron	Hyper	
LOC_00010472	chr13	43485603	43486431	829	15	0.695802045713919	0.728100241360219	-0.0322981956463001	-20.9771284957225	Intron	Hypo	Dus2
LOC_00008128	chr6	67168278	67168354	77	5	0.45803483243468	0.633599534252711	-0.17556470181803	-20.958232008551	Exon	Hypo	
LOC_00022670	chr11	14007097	14007261	165	4	0.303195036215432	0.520438650591031	-0.217243614375599	-20.9267283952855	Intergenic	Hypo	Cpes
LOC_00012779	chr21	30466877	30467009	133	4	0.221948451438146	0.471139702971093	-0.249191251532946	-20.92304655251	Intron	Hypo	IFT74
LOC_00008345	chr22	4939387	4939532	146	6	0.431203862214175	0.640681477996121	-0.209477615781946	-20.8239077671815	Intron	Hypo	ANK2
LOC_00007183	chr1	122879544	122879784	241	4	0.415651849746035	0.067065102491961	0.348586747254074	20.8056046698761	Intron	Hyper	CUBN
LOC_00008801	chr22	35825769	35825979	211	6	0.20716800150349	0.43723758861701	-0.230069587113519	-20.7506903340164	Intron	Hypo	CDR2
LOC_00004980	chr16	15596422	15596619	198	4	0.732932506322212	0.393823028530899	0.339109477791312	20.7361296167184	Intergenic	Hyper	Birc5
LOC_00010334	chr13	33296538	33296607	70	5	0.507342723941661	0.715265045913621	-0.20792232197196	-20.7222066129534	Intron	Hypo	OSGIN2
LOC_00018855	chr3	56091977	56092425	449	5	0.180742314251926	0.481561872191171	-0.300819557939245	-20.7161815754339	Intron	Hypo	F10
LOC_00003422	chr4	13026920	13027047	128	5	0.0782883969375623	0.31326278809001	-0.234974391152448	-20.7142010292514	Intron	Hypo	PGGHG
LOC_00011764	chr15	12102448	12102605	158	4	0.112088415306441	0.291302578506613	-0.179214163200172	-20.7046843095984	Exon	Hypo	TEX36
LOC_00008300	chr6	77446264	77446321	58	5	0.932376013543299	0.681710967944475	0.250665045598823	20.6974842246459	Intron	Hyper	RUNDC1
LOC_00003039	chr7	55914901	55915069	169	4	0.28006718465124	0.638259503168547	-0.358192318517307	-20.6973228803154	Intergenic	Hypo	FBXO32
LOC_00024045	chr8	14959196	14959400	205	5	0.451294678416667	0.750559745400938	-0.299265066984271	-20.6960994254286	Intron	Hypo	Magi1
LOC_00008154	chr6	69617720	69617794	75	4	0.119371300373775	0.441338916548967	-0.321967616175192	-20.6912185400389	Intergenic	Hypo	C2CD5
LOC_00002752	chr7	34530632	34530945	314	5	0.41974009723261	0.723466559194191	-0.303726461961581	-20.6879663699679	Exon	Hypo	MEGF6
LOC_00007916	chr6	51699032	51699087	56	5	0.392090044986558	0.5926697322276	-0.200579687241042	-20.6876922364841	Intergenic	Hypo	Rpe
LOC_00017002	chr10	11872844	11872905	62	4	0.577811411704727	0.728196706913767	-0.150385295209041	-20.6851422254195	Intron	Hypo	nup35
LOC_00015190	chr5	20278845	20278998	154	5	0.623756969469206	0.360363833355968	0.263393136113238	20.6679536613654	Intron	Hyper	ZNF271
LOC_00010311	chr13	31196204	31196358	155	5	0.122031437180423	0.363776135420058	-0.241744698239636	-20.6500999756437	Intergenic	Hypo	
LOC_00003925	chr4	47726771	47726886	116	5	0.785477378324856	0.586236267966234	0.199241110358623	20.6481491371923	Intron	Hyper	Msp300
LOC_00012970	chr21	45703936	45704135	200	5	0.344601360631624	0.587697041455505	-0.243095680823881	-20.6321525174823	Intergenic	Hypo	LGSN
LOC_00012668	chr21	23935224	23935393	170	5	0.322778259951891	0.0795436473776906	0.2432346125742	20.6256810289578	Intron	Hyper	SMPDL3B
LOC_00012885	chr21	37738662	37738719	58	5	0.0461301379914031	0.268613491899958	-0.222483353908555	-20.6085341652492	Intron	Hypo	Dst
XLOC_031041U_lncRNA	chr27	5246751	5247662	912	4	0.0549039784063024	0.323306698791771	-0.268402720385468	-20.5801746080598	Intron	Hypo	
LOC_00016413	chr24	8515117	8515291	175	5	0.373552670582412	0.17775012511797	0.195802545464442	20.5717273715907	Intron	Hyper	ZNF271
LOC_00002664	chr7	25645269	25645491	223	6	0.333554149786714	0.557198577115973	-0.22364442732926	-20.5547487139967	Exon	Hypo	Eya1
LOC_00011680	chr23	43813199	43813801	603	6	0.437793491294025	0.719733972236992	-0.281940480942967	-20.5099408979515	Intron	Hypo	CACNA1H
LOC_00025234	chr12	5059907	5059972	66	4	0.964877591785929	0.686684426777585	0.278193165008344	20.4796791416905	Promoter	Hyper	TARBP1
LOC_00005805	chr1	15930163	15930268	106	5	0.696437080283157	0.500748579113977	0.19568850116918	20.4397437026966	Promoter	Hyper	
LOC_00021434	chr19	13694738	13694984	247	4	0.503726579327927	0.188143152998399	0.315583426329529	20.3944459713769	Intergenic	Hyper	
LOC_00010837	chr31	9926835	9927118	284	5	0.509378322999005	0.249619744081742	0.259758578917262	20.3927598686524	Intron	Hyper	Spen
LOC_00010668	chr13	53677336	53677459	124	4	0.436008420910069	0.143339673790426	0.292668747119644	20.3824272905789	Intergenic	Hyper	rpl13
XLOC_029389U_lncRNA	chr24	35528541	35528623	83	4	0.230205947039731	0.0227682018294151	0.207437745210316	20.3737768668609	Intergenic	Hyper	
LOC_00018862	chr3	56435140	56435291	152	6	0.530456689303961	0.750127322965166	-0.219670633661205	-20.3098926575679	Intron	Hypo	Pka-R2
LOC_00007213	chr1	124395221	124395293	73	5	0.721538662939323	0.89510185794969	-0.173563195010367	-20.3048768105545	Intron	Hypo	eif3j
LOC_00019754	chr17	24439173	24439456	284	5	0.646531367410305	0.839614118233208	-0.193082750822902	-20.3017738869917	Intron	Hypo	C2CD2
LOC_00016498	chr24	11421133	11421379	247	4	0.365986979451508	0.628580768553285	-0.262593789101777	-20.2885138407395	Intergenic	Hypo	ZFP2
LOC_00009641	chr14	45737947	45738080	134	5	0.603915480211152	0.78731991353953	-0.183404433328378	-20.2843873757072	Intron	Hypo	lamc1
LOC_00012162	chr15	45260190	45260298	109	4	0.293680252334823	0.0739041344110522	0.21977611792377	20.1974199141353	Intergenic	Hyper	c1galt1
LOC_00007607	chr6	28076187	28076408	222	5	0.433444295240713	0.677315535354882	-0.243871240114169	-20.1799972811494	Intron	Hypo	GST
XLOC_042296U_lncRNA	chr9	51796533	51796673	141	4	0.332898271990549	0.592878185488281	-0.259979913497732	-20.1754880058647	Exon	Hypo	
LOC_00022985	chr11	40104827	40104949	123	6	0.5011051808908	0.749471958943728	-0.248366778052928	-20.1713601025418	Intron	Hypo	feh-1
