win_id	chr	win_start	n_cpgs	mean_delta	sd_delta	mean_ctrl_entropy	mean_ctrl_beta	z_score	p_value	fdr	region	nearest_gene
chr23:29762000	chr23	29762000	10	0.255793206116516	0.139830532420039	0.446130256132204	0.902051600078983	5.78478195945984	0.0000000072606443720149	0.0000195543574766224	Intron	LOC_00011505
chr23:29800000	chr23	29800000	33	0.22771159575723	0.249975690144638	0.261073900538035	0.920730726818006	5.23292295508283	0.000000166850297739972	0.000286492161674415	Intron	LOC_00011505
chr23:32245000	chr23	32245000	8	0.179111762422899	0.112090312678869	0.247377157357973	0.948822839741957	4.5196106165696	0.00000619534713468272	0.00508570743379371	Exon	LOC_00011526
chr23:32298000	chr23	32298000	20	0.127057245786891	0.143314763029699	0.28861573693313	0.91751146505597	3.96482026843965	0.0000734512691751734	0.0293721821090599	Intron	LOC_00011526
chr23:32789000	chr23	32789000	17	0.289675694542267	0.240360640333978	0.13771960755006	0.97530929038282	4.96904769479882	0.000000672825204911251	0.000892776986549623	Intron	LOC_00011538
chr23:33588000	chr23	33588000	5	0.255490639479669	0.0780890328544767	0.278102821659296	0.946998834498834	7.31593690699271	0.000000000000255591739903271	0.0000000014779479598845	Intron	LOC_00011544
chr23:33955000	chr23	33955000	18	0.138125760842153	0.149555232937696	0.00000000346619761090596	0	3.91840500246727	0.0000891368462424017	0.0334334359685847	Intron	LOC_00011550
chr23:37336000	chr23	37336000	18	0.0913575555741228	0.0942337886954716	0.00000000346619761090596	0	4.11314548337968	0.000039030423922478	0.0192158212428453	Intron	LOC_00011604
chr23:37550000	chr23	37550000	6	0.276029947982306	0.167606270896872	0.49390017824006	0.874950513073073	4.03405267992423	0.0000548230187254214	0.024239274427249	Intron	LOC_00011606
chr23:37553000	chr23	37553000	6	0.165854194526339	0.0714362731514714	0.340626395768381	0.912925208319945	5.68700088018892	0.0000000129289790529574	0.0000320405361332536	Intron	LOC_00011606
chr23:40499000	chr23	40499000	20	0.123177299664551	0.128866198955207	0.00000000346619761090596	0	4.27471001035013	0.0000191386232194416	0.0116553029740531	Intergenic	LOC_00011656
chr23:41329000	chr23	41329000	14	0.0952137664326169	0.0861871923088954	0.00000000346619761090596	0	4.13352939051944	0.0000357234589071913	0.0180317254255712	Intergenic	LOC_00011666
chr23:44181000	chr23	44181000	10	0.188138651207371	0.146129377383166	0.00000000346619761090596	0	4.07136925087464	0.0000467375936766343	0.0216121705176108	Intergenic	LOC_00011681
chr23:44707000	chr23	44707000	22	0.16154099862485	0.201100674392634	0.00000000346619761090596	0	3.76773697102711	0.000164734139154116	0.0498905904911725	Intergenic	LOC_00011684
chr23:45378000	chr23	45378000	9	0.233775456976307	0.154816937846288	0.214622852182707	0.962241647241647	4.53003644617519	0.00000589735122793438	0.004909413798763	Intron	LOC_00011694
chr24:1884000	chr24	1884000	5	0.257730808244836	0.13685347449834	0.243765270186895	0.942032967032967	4.21109956648127	0.0000254130700999423	0.0142074839641536	Intron	LOC_00016244
chr24:2050000	chr24	2050000	45	0.0585785877197589	0.0975181803472229	0.00295644002496431	0.000411522633744856	4.02957798333382	0.0000558770770321047	0.0245946915991375	Intergenic	LOC_00016249
chr24:2152000	chr24	2152000	20	0.185940634748849	0.127609750877739	0.384477722786832	0.895516549378442	6.51636565729582	0.0000000000720312617026936	0.000000311243915608033	Intron	LOC_00016251
chr24:2631000	chr24	2631000	13	0.105291780311874	0.0972965483229839	0.596063662126735	0.828205053802046	3.90183330593723	0.0000954668937000781	0.0350715517326004	Exon	XLOC_028571U_lncRNA
chr24:2638000	chr24	2638000	15	0.165831729344039	0.169635692415801	0.0313012713651932	0.00518518518518519	3.7861343734664	0.000153008955961524	0.0475731622668132	Intergenic	LOC_00016267
chr24:3466000	chr24	3466000	5	0.467008509729766	0.272839127155131	0.119188079332975	0.978888888888889	3.82739376391892	0.000129507249963984	0.0429610437878979	Intron	LOC_00016286
chr24:4573000	chr24	4573000	10	0.223887009055619	0.146720421449441	0.224042148654411	0.0486520111972057	4.82545565330501	0.00000139683544614046	0.00156777966299872	Intergenic	LOC_00016317
chr24:4774000	chr24	4774000	8	0.210280450314951	0.157824218541821	0.273388812464371	0.943223382831015	3.7685149653825	0.000164221641121631	0.0497609289806163	Intron	LOC_00016322
chr24:6807000	chr24	6807000	9	0.222078028531812	0.155707307462716	0.2204852098572	0.956185512507433	4.27875927245718	0.0000187937985476457	0.011482441275271	Intron	LOC_00016379
chr24:7656000	chr24	7656000	21	0.184714120925389	0.197053014356693	0.362929995064035	0.904121169792428	4.29562797519862	0.0000174199507819723	0.0108221615493078	Intron	LOC_00016392
chr24:9148000	chr24	9148000	12	0.15968061022837	0.129181895821328	0.345025848178786	0.922950285755046	4.28194567266102	0.0000185266219897796	0.0113765707226475	Intergenic	LOC_00016432
chr24:9586000	chr24	9586000	25	0.153659650285093	0.18933033460565	0.0229746284661269	0.00418803418803419	4.05797757145324	0.0000494995203639346	0.0225777042329776	Intron	LOC_00016445
chr24:10661000	chr24	10661000	28	0.189567678211469	0.262160437968063	0.211445900980896	0.951061608186194	3.8262747579371	0.000130097077664905	0.0430541760556877	Intron	LOC_00016476
chr24:10751000	chr24	10751000	7	0.321829737335593	0.187998118750492	0.496788746277326	0.877458256029685	4.52920196837336	0.00000592068835557595	0.00492067774244315	Intergenic	LOC_00016480
chr24:11133000	chr24	11133000	13	0.148488536367144	0.117132452131977	0.469848909930848	0.884638212082674	4.57074894229227	0.00000485984223950249	0.0042547446215319	Intron	LOC_00016486
chr24:11601000	chr24	11601000	12	0.222736521191833	0.191953144116006	0.328534617823774	0.919750695623467	4.01963690860146	0.0000582879022276	0.0252599682269007	Exon	LOC_00016500
chr24:11691000	chr24	11691000	16	0.290904847833106	0.158861150045246	0.0562297957422368	0.00850128852378272	7.32475744384962	0.00000000000023933119551229	0.00000000139600206638587	Intergenic	LOC_00016504
chr24:11738000	chr24	11738000	11	0.397441645633652	0.195815681292805	0.279344941157448	0.0565370235824781	6.73166115157626	0.0000000000167736913285225	0.0000000817628038786904	Intergenic	LOC_00016505
chr24:12727000	chr24	12727000	24	0.161613696183098	0.181312314124383	0.295482229884259	0.936059299551014	4.36673143802247	0.0000126119641885438	0.00854037761656384	Exon	LOC_00016522
chr24:12735000	chr24	12735000	32	0.14589076262279	0.210279538710306	0.150015998424648	0.0315892651112334	3.92469369852181	0.0000868401614007459	0.0328749929498425	Intergenic	LOC_00016522
chr24:14135000	chr24	14135000	27	0.123154854756383	0.162865479555668	0.268592699842562	0.935009017855614	3.9292021775046	0.0000852281609427989	0.0323686182999052	Exon	LOC_00016571
chr24:18169000	chr24	18169000	24	0.201193991138382	0.241285180027746	0.196261086768981	0.958078061614974	4.08498041650471	0.0000440805341823784	0.020766103759086	Intron	LOC_00016626
chr24:19621000	chr24	19621000	26	0.0887510696204869	0.102168434895701	0.0183157438976223	0.00269372171945701	4.4293860066377	0.00000945017473615463	0.00693375222311865	Promoter	LOC_00016645
chr24:20043000	chr24	20043000	9	0.138169420561122	0.105300746754045	0.47085690508487	0.879195263778838	3.93642281238091	0.0000827052050788302	0.0316755833507451	Intron	LOC_00016652
chr24:20245000	chr24	20245000	18	0.199797406744727	0.170829949189957	0.0242119867550621	0.00387286324786325	4.96206087431147	0.000000697491265478101	0.000914194826749492	Intergenic	LOC_00016659
chr24:20246000	chr24	20246000	13	0.180931955255627	0.10841638540428	0.00000000346619761090596	0	6.01716649758706	0.00000000177496494782981	0.00000557200130637979	Intergenic	LOC_00016659
chr24:22134000	chr24	22134000	42	0.0792076369163923	0.128872017678337	0.0225328982419754	0.0039762686683869	3.98320881007721	0.0000679909661595023	0.0279942657912874	Intergenic	LOC_00016679
chr24:23636000	chr24	23636000	7	0.288360878067965	0.166222749174814	0.398087554814929	0.91135567198703	4.58981201427304	0.00000443645376947243	0.00398882167073082	Intron	LOC_00016688
chr24:24090000	chr24	24090000	31	0.08775970838869	0.125198972166345	0.00860532554157917	0.00146627565982405	3.90279064120186	0.0000950899488995609	0.0349984713294381	Intron	LOC_00016698
chr24:25403000	chr24	25403000	15	0.339031995430434	0.29660369253118	0.0401403951887012	0.0054502688172043	4.42700244534383	0.00000955516496321128	0.00698911545454194	Promoter	LOC_00016716
chr24:27198000	chr24	27198000	38	0.0918517875179694	0.125870162708205	0.00000000346619761090596	0	4.4983849467654	0.00000684716348151741	0.0054945971654633	Intergenic	LOC_00016737
chr24:28380000	chr24	28380000	10	0.133600823056433	0.0666421763135408	0.318683600492974	0.930581873234067	6.33957234745385	0.000000000230403802670438	0.000000882432351006183	Intergenic	LOC_00016754
chr24:34171000	chr24	34171000	14	0.213617860794844	0.195924454206521	0.342794809007489	0.0986633806464211	4.07955632709006	0.0000451217359950813	0.0211132674876056	Exon	LOC_00016811
chr24:34420000	chr24	34420000	19	0.195891110719849	0.195867302821867	0.397608455191054	0.912248502965657	4.35942877276622	0.0000130402388253957	0.00870545532736394	Intron	LOC_00016814
chr24:35340000	chr24	35340000	9	0.125372439289301	0.0938795826860765	0.865319527007652	0.698066049781736	4.00638037693031	0.0000616563287389511	0.026275686475206	Intron	LOC_00016829
chr24:35825000	chr24	35825000	11	0.279156337374328	0.22535946327723	0.0279625513289631	0.00404240028745958	4.10835567078696	0.0000398486106103521	0.019472352069923	Intron	LOC_00016841
chr24:35927000	chr24	35927000	12	0.125140921723102	0.101835356789283	0.00000000346619761090596	0	4.25687975894093	0.0000207299772524188	0.012295655555046	Intergenic	XLOC_029397U_lncRNA
chr24:36055000	chr24	36055000	11	0.211464890225429	0.159239911892054	0.00959918827610649	0.00126262626262626	4.40435873694074	0.0000106097249220872	0.0075439748778285	Intergenic	LOC_00016843
chr24:37240000	chr24	37240000	27	0.193362255241577	0.221294919030185	0.0339547854731132	0.0056174535341202	4.54027483069546	0.00000561809487664396	0.00471352965610358	Intergenic	XLOC_028976U_lncRNA
chr25:2105000	chr25	2105000	15	0.172651218850698	0.166697677437089	0.576114650392982	0.79515493458016	4.01130540984002	0.0000603839356585246	0.025873650041934	Intergenic	LOC_00004319
chr25:7129000	chr25	7129000	12	0.233747304739276	0.212481844844883	0.246043336168508	0.949420833795834	3.81079341848025	0.000138521489387164	0.0448293162777436	Intron	LOC_00004384
chr25:7382000	chr25	7382000	6	0.266379644259291	0.118726645335195	0.175049134113398	0.960351808685142	5.49576891065362	0.0000000389011653236509	0.0000843541020960486	Intron	LOC_00004390
chr25:7890000	chr25	7890000	13	0.241228381688168	0.192720559386409	0.209033151406903	0.96078576687592	4.51306960732714	0.0000063896039848279	0.00520532530537753	Intron	LOC_00004404
chr25:9105000	chr25	9105000	13	0.188748081246339	0.169085216248875	0.0440610732584682	0.00769230769230769	4.02483966473708	0.0000570141473444001	0.024912011768782	Intron	LOC_00004425
chr25:10010000	chr25	10010000	5	0.07334007725814	0.034671093194214	0.810050560103099	0.693727078450931	4.72997483251134	0.00000224547672155195	0.00230331434413376	Intron	LOC_00004439
chr25:11037000	chr25	11037000	28	0.0871471570550348	0.0919958190346098	0.0164986454676642	0.00272556390977444	5.01261269160867	0.000000536959088070293	0.000746582058678906	Intergenic	XLOC_029537U_lncRNA
chr25:11484000	chr25	11484000	6	0.313503302757119	0.167693085475978	0.22868519764396	0.0420017056530214	4.5793368417818	0.00000466452484553442	0.00412781054974806	Intron	LOC_00004461
chr25:13235000	chr25	13235000	13	0.381999841529495	0.313042238617349	0.197168675304713	0.953395288921605	4.3997896959116	0.0000108355836780661	0.00766644952062819	Intron	LOC_00004500
chr25:13289000	chr25	13289000	7	0.382079016998009	0.241749899329401	0.11856592784317	0.980276763686902	4.18153663334251	0.0000289545587828182	0.0155183636305375	Intron	LOC_00004503
chr25:13376000	chr25	13376000	12	0.419021503579571	0.279456542271615	0.0381231872639088	0.00618131868131868	5.19412805843937	0.000000205681532776145	0.000336980910242957	Intron	LOC_00004504
chr25:13414000	chr25	13414000	20	0.119597059548514	0.134925185552575	0.0095716660335974	0.00147058823529412	3.96408059717453	0.0000736793583102578	0.0294262240564495	Intron	LOC_00004504
chr25:14901000	chr25	14901000	13	0.189175727620789	0.125676876479624	0.506015387918536	0.88212535869011	5.42727353763082	0.0000000572213994070641	0.00011800623145098	Exon	LOC_00004520
chr25:14995000	chr25	14995000	29	0.139121566668484	0.189143655208411	0.00000000346619761090596	0	3.96097116718521	0.0000746455467338705	0.0296376487659896	Intergenic	LOC_00004521
chr25:15234000	chr25	15234000	8	0.320589095321815	0.207173331371754	0.250512554184754	0.953118238973502	4.37683212941611	0.0000120416644418893	0.00826810259057383	Exon	LOC_00004522
chr25:15406000	chr25	15406000	31	0.131755756343875	0.153845789159764	0.0201189394920226	0.00362903225806452	4.76831383410396	0.00000185774230899475	0.00195663557167741	Intergenic	LOC_00004523
chr25:15516000	chr25	15516000	23	0.0780159727630336	0.0913135467311605	0.00832318830741482	0.00127877237851662	4.09743652385353	0.0000417750669828572	0.0200103658484029	Intron	LOC_00004525
chr25:15763000	chr25	15763000	8	0.126465668586545	0.0807580518258139	0.751928983136604	0.588176010678871	4.42926642349993	0.0000094554157262015	0.00693375222311865	Exon	LOC_00004528
chr25:15845000	chr25	15845000	22	0.187566361830779	0.159617351321361	0.0685657360009767	0.0106161925196016	5.51170792060434	0.0000000355368296202299	0.000078208937487771	Intergenic	LOC_00004528
chr25:16767000	chr25	16767000	8	0.234277698993712	0.168561693394141	0.325405899655479	0.929051790436476	3.93112684865784	0.0000845486454668814	0.0322023522901123	Intergenic	LOC_00004540
chr25:16968000	chr25	16968000	31	0.222702600178637	0.277567706839804	0.151445632945932	0.970689261275249	4.46721852084843	0.00000792431744846301	0.00606992939796973	Intron	LOC_00004545
chr25:17777000	chr25	17777000	32	0.151214679045997	0.142622192315086	0.0435719360563571	0.00701190131004951	5.9976598722953	0.00000000200181252147279	0.00000616548325950979	Intergenic	LOC_00004551
chr25:17934000	chr25	17934000	5	0.375269041230282	0.215815950225854	0.00000000346619761090596	0	3.88816065338973	0.000101006764845839	0.0364818435254786	Intergenic	LOC_00004552
chr25:19384000	chr25	19384000	52	0.145769912156742	0.242003473068939	0.244994467400801	0.946870891852584	4.34358140431557	0.0000140178500465635	0.00919674654603854	Intron	LOC_00004575
chr25:19655000	chr25	19655000	12	0.195520037562739	0.173432978668403	0.0208235275801133	0.00347222222222222	3.90526232734461	0.0000941232258988893	0.0347665199541137	Intron	LOC_00004580
chr25:20141000	chr25	20141000	45	0.0839051665565943	0.136409710180283	0.00468538784069393	0.000740740740740741	4.12619429737133	0.0000368815703428331	0.0184664632359757	Intron	XLOC_029908U_lncRNA
chr25:20932000	chr25	20932000	27	0.0855549880377989	0.115671179679965	0.829179987734892	0.699699065596525	3.84328023278772	0.000121400712121132	0.0411733228924224	Promoter	LOC_00004589
chr25:22148000	chr25	22148000	11	0.277602451865283	0.142767878738578	0.497231830904574	0.870548214599313	6.44895183604804	0.000000000112626345006942	0.000000457301012039039	Intron	LOC_00004607
chr25:22348000	chr25	22348000	10	0.159585711141203	0.0768390136750178	0.00000000346619761090596	0	6.5676835905038	0.0000000000511039858421196	0.000000226629078507771	Intron	LOC_00004610
chr25:23998000	chr25	23998000	13	0.102440514461118	0.0896518128916746	0.686045629966163	0.787902575019382	4.11987795518154	0.0000379073134643624	0.0188324901829291	Intron	LOC_00004629
chr25:26079000	chr25	26079000	27	0.137350528482146	0.155784017967051	0.182326071664786	0.969044237628141	4.58130616122307	0.00000462080780686371	0.0040994368487234	Intergenic	LOC_00004653
chr25:27615000	chr25	27615000	19	0.200642827443623	0.17707146338824	0.00000000346619761090596	0	4.93914599133033	0.000000784654525600676	0.000996334721360167	Intergenic	LOC_00004675
chr25:29345000	chr25	29345000	14	0.175792274541441	0.162511466920178	0.460983886166966	0.87849158260649	4.04743415982362	0.0000517821408661222	0.0232255896542342	Intergenic	LOC_00004695
chr25:32231000	chr25	32231000	10	0.165002089633219	0.121009750079344	0.269701615125177	0.938815828209421	4.31190397125938	0.0000161854731166506	0.0102045558435791	Exon	LOC_00004706
chr25:33505000	chr25	33505000	27	0.152442512051701	0.209848292891743	0.315064459117158	0.934731682522846	3.7747008441454	0.000160199795151766	0.0488777114629245	Intron	LOC_00004716
chr25:33682000	chr25	33682000	38	0.170322457177883	0.22058293835125	0.318614225235071	0.92850569647836	4.75983386519013	0.00000193752377113708	0.00203159442527332	Intron	LOC_00004719
