chr	pos	mu1	mu2	diff	diff.se	stat	phi1	phi2	pval	fdr	postprob.overThreshold	annotation	direction	nearest_gene	dist_to_gene
chr12	57499653	0.915375818782169	0.582097989362456	0.333277829419713	0.121992439070944	2.73195479947653	0.0361166683983782	0.0302284066390631	0.00629597779510506	0.984564400182823	0.972268161423199	Intron	Hyper	LOC_00026010	0
chr14	57887028	0.904370589668561	0.564614893964046	0.339755695704515	0.125583350662424	2.70541989772036	0.0415305958419494	0.0323803831184614	0.00682180985301147	0.984564400182823	0.972108871732519	Intron	Hyper	LOC_00009769	0
chr6	2867494	0.815638304324417	0.425901129218559	0.389737175105858	0.152284596790695	2.55926852301108	0.0506840000930323	0.0375891020733627	0.0104892684915461	0.984564400182823	0.972103939540832	TE	Hyper	LOC_00007298	1829
chr16	11810755	0.558921597900605	0.171557744695431	0.387363853205174	0.151025430986308	2.56489155949036	0.0394704798502964	0.0330042649536731	0.0103208055145103	0.984564400182823	0.972088913532842	Exon	Hyper	LOC_00004917	0
chr23	33623929	0.0791939835897558	0.366772487353826	-0.28757850376407	0.098140943349544	-2.930260235423	0.0262635974876134	0.027308837891981	0.00338678242298931	0.984564400182823	0.972057311016619	Intron	Hypo	LOC_00011544	0
chr27	7058502	0.710941401586164	0.327252037396767	0.383689364189397	0.149218476985529	2.57132609808507	0.0373926824056003	0.0309080420949069	0.0101309881754213	0.984564400182823	0.971954526348508	TE	Hyper	LOC_00024831	6085
chr22	24342994	0.727275010346424	0.381965058646549	0.345309951699875	0.128702596026835	2.68300688843817	0.0315879969419172	0.0295730026993798	0.00729634874546235	0.984564400182823	0.971946406023962	Exon	Hyper	LOC_00008584	0
chr16	4774927	0.491123204365921	0.0136187625891173	0.477504441776804	0.200825839297297	2.37770420105114	0.201484598358901	0.0508845708029892	0.0174207943290855	0.984564400182823	0.971945618748505	Intron	Hyper	LOC_00004815	0
chr22	28750396	0.334412077051162	0.0195081317159332	0.314903945335229	0.112612239351973	2.79635630325216	0.0341143081240211	0.049126994525429	0.00516823879701665	0.984564400182823	0.971941859010865	Intergenic	Hyper	LOC_00008676	911
chr25	8395848	0.17379931565647	0.586401974587827	-0.412602658931357	0.164944689322927	-2.50146070555548	0.0353231467630991	0.0377970891140233	0.0123682166828022	0.984564400182823	0.971909506180035	Intron	Hypo	LOC_00004417	0
chr9	1244744	0.139418398895877	0.479751772996566	-0.340333374100689	0.126146091992123	-2.69793038156062	0.0379428242794182	0.0365458680886081	0.00697720303540047	0.984564400182823	0.971863790969154	TE	Hypo	LOC_00000005	91700
chr9	31302810	0.755434122075721	0.426972251964356	0.328461870111365	0.119888111320516	2.73973679703098	0.0319233792014628	0.0263072095995398	0.00614884033774687	0.984564400182823	0.97182649622359	Intergenic	Hyper	LOC_00000459	505
chr1	109694748	0.547881210625748	0.122095936542555	0.425785274083193	0.172385347104545	2.46996210080995	0.0443083156558251	0.0658833929508368	0.0135127367319585	0.984564400182823	0.971756070976323	Intron	Hyper	LOC_00007036	0
chr25	24807832	0.488653123974941	0.814260058255873	-0.325606934280932	0.118468502779353	-2.7484683830889	0.0276159584792478	0.0267917889873434	0.00598744091322854	0.984564400182823	0.97173219677195	Intron	Hypo	LOC_00004641	0
chr22	16028231	0.300732284594669	0.0170114800104608	0.283720804584208	0.0964764607880154	2.9408293200931	0.0288156623484196	0.0499741691259307	0.00327334844131311	0.984564400182823	0.971599740344989	Intron	Hyper	LOC_00008458	0
chr1	81591391	0.631579761932267	0.98091473252738	-0.349334970595113	0.131288894546963	-2.66081127273224	0.0592965702228139	0.0482812542001943	0.00779526369907801	0.984564400182823	0.97153670508652	Intron	Hypo	LOC_00006694	0
chr14	35539348	0.798140187519176	0.469081426825848	0.329058760693328	0.120588237994811	2.72877990561143	0.0284801308344858	0.0271108766539765	0.00635691158730351	0.984564400182823	0.971438191013096	Exon	Hyper	LOC_00009483	0
chr1	37100215	0.352698193555699	0.738496020730979	-0.38579782717528	0.151119504961401	-2.55293204721535	0.0528737930010257	0.0315348453444134	0.0106820334463151	0.984564400182823	0.971354443338526	TE	Hypo	LOC_00006105	3438
chr30	2979433	0.925304528054779	0.599309365167138	0.325995162887641	0.119069487880727	2.73785642896351	0.0299276017301699	0.0378191592340328	0.0061841066781244	0.984564400182823	0.971325978267143	Intron	Hyper	LOC_00023389	0
chr1	55780074	0.954303727885866	0.664932554586969	0.289371173298897	0.0997295157068661	2.90155999703681	0.0337413030755907	0.027626353481055	0.00371309668860473	0.984564400182823	0.971255010720741	Exon	Hyper	LOC_00006359	0
chr2	35087136	0.0474707770413569	0.333317801976605	-0.285847024935248	0.097975132843631	-2.91754669413373	0.037738008365812	0.0306565888603314	0.00352796821551433	0.984564400182823	0.971119126036992	Intron	Hypo	LOC_00013507	0
chr2	63815024	0.276101759192135	0.72760050635116	-0.451498747159025	0.187764231054718	-2.40460467162913	0.0923469641344077	0.115110257865814	0.016189969063987	0.984564400182823	0.971054230215655	Intron	Hypo	LOC_00014017	0
chr8	13747037	0.398604129019684	0.767286844784966	-0.368682715765281	0.142294535104869	-2.59098296005232	0.034336842116114	0.0397737280264398	0.00957022300865712	0.984564400182823	0.970995773287608	Intron	Hypo	LOC_00024035	0
chr1	39227558	0.815414036110323	0.465912037206739	0.349501998903584	0.132012487045845	2.64749196628809	0.0317539734512044	0.036094307432147	0.00810912864689857	0.984564400182823	0.97095103368737	Exon	Hyper	LOC_00006138	0
chr12	51634693	0.39063391801104	0.0705636669535156	0.320070251057524	0.116445631359577	2.7486668870313	0.0351644356583821	0.0294485854633746	0.00598381645219525	0.984564400182823	0.970768750974738	TE	Hyper	LOC_00025921	85
chr28	34341291	0.274055379811163	0.639851179919537	-0.365795800108374	0.141033536910781	-2.59367954687104	0.0589129457318532	0.0291678063973457	0.00949549448756663	0.984564400182823	0.970738724478478	TE	Hypo	LOC_00020619	8485
chr15	54400885	0.315833129221005	0.738776856467284	-0.422943727246279	0.172405925849967	-2.45318555705758	0.122497003561001	0.0291566856552888	0.0141597275511186	0.984564400182823	0.970686617846302	Intron	Hypo	LOC_00012278	0
chr21	7680593	0.772637536295094	0.374008473406948	0.398629062888146	0.159289740343689	2.50254072878799	0.0345781105157741	0.0327187676145821	0.0123305437098283	0.984564400182823	0.970459763865493	Intron	Hyper	LOC_00012449	0
chr3	25534888	0.325049992368613	0.0162296082340318	0.308820384134581	0.110779398864401	2.7877059029052	0.0316223719473423	0.0500944186915426	0.0053082709241892	0.984564400182823	0.970397773338275	TE	Hyper	LOC_00018406	569
chr12	39944808	0.306840512925939	0.703143365343676	-0.396302852417737	0.158505964292212	-2.50023937072259	0.03374763435474	0.0342955642203242	0.0124109416380781	0.984564400182823	0.970083486654472	Intron	Hypo	LOC_00025736	0
chr21	29396645	0.415752195290085	0.78128654514018	-0.365534349850095	0.141895074808966	-2.57608905976629	0.0339806675816016	0.0293833337594029	0.00999249049631674	0.984564400182823	0.96986872155984	Exon	Hypo	LOC_00012759	0
chr12	22083308	0.932542398105583	0.516255048226632	0.416287349878951	0.169959198476902	2.44933697975473	0.0418418201348756	0.100323582278038	0.0143119479803605	0.984564400182823	0.969817022792334	Promoter	Hyper	LOC_00025488	0
chr28	532733	0.526482305383976	0.130344979084625	0.396137326299351	0.158850936075616	2.49376765466955	0.055003452662687	0.0678792360334652	0.0126395250297906	0.984564400182823	0.969750674163662	Intergenic	Hyper	LOC_00020155	520
chr2	27098651	0.0457364160299909	0.351007125774852	-0.305270709744861	0.109565356897047	-2.7861973747022	0.0361940321149888	0.0303294639705058	0.00533303884561439	0.984564400182823	0.969608592424997	Promoter	Hypo	LOC_00013422	1780
chr1	102237398	0.48512803380236	0.881695322460537	-0.396567288658177	0.159302365244957	-2.48939987832811	0.0954381581986881	0.0289738561023212	0.0127958953851864	0.984564400182823	0.969587766562384	Intron	Hypo	LOC_00006957	0
chr12	20801606	0.366175090433407	0.0598304807025361	0.306344609730871	0.110268324734302	2.77817415353888	0.0433767604220659	0.0276982462555431	0.00546653106241838	0.984564400182823	0.96946225423646	Intron	Hyper	LOC_00025455	0
chr26	1314386	0.435838390313287	0.79394454135893	-0.358106151045643	0.138557399578448	-2.58453285162076	0.0423312103369545	0.0302289792181266	0.00975110145767584	0.984564400182823	0.969228279094582	Intron	Hypo	LOC_00017646	0
chr29	2297330	0.673610985451624	0.979389844337325	-0.305778858885701	0.110212899743141	-2.77443801586148	0.0355511028074563	0.0480968738521208	0.00552971704367518	0.984564400182823	0.969172220748307	Intron	Hypo	LOC_00019121	0
chr6	50861779	0.909903546147478	0.567219584959051	0.342683961188427	0.130345951426344	2.62903417742185	0.0340449123363479	0.0319253407374911	0.00856277546344493	0.984564400182823	0.969029143988216	Intron	Hyper	LOC_00007896	0
chr1	53931746	0.018609090722063	0.338655396032917	-0.320046305310854	0.118144548526545	-2.70893840894356	0.0501086100273903	0.0384262176516493	0.00674988688489566	0.984564400182823	0.968923650628457	Intron	Hypo	LOC_00006332	0
chr2	14309055	0.294645322800713	0.694141658515629	-0.399496335714916	0.16183663045562	-2.46851614860128	0.0324955690081434	0.0707881945481917	0.0135674530243693	0.984564400182823	0.968899994080879	Exon	Hypo	LOC_00013228	0
chr3	6172436	0.772637536295094	0.389502814553799	0.383134721741295	0.152823045985073	2.50704806511132	0.0345781105157741	0.0307782874776689	0.0121744155404268	0.984564400182823	0.968822128286011	Intron	Hyper	LOC_00018207	0
chr1	127527816	0.149584604310702	0.500796725114437	-0.351212120803735	0.135275208795888	-2.59627853418187	0.0301761991742296	0.0314935375531739	0.00942396360338294	0.984564400182823	0.968773320485592	TE	Hypo	LOC_00007255	1014
chr7	15017567	0.0765886744820733	0.356033289409239	-0.279444614927166	0.0963859367320571	-2.89922601161197	0.0454485037712066	0.0240769065727919	0.00374085133067826	0.984564400182823	0.96872074053594	Intron	Hypo	LOC_00002491	0
chr25	29344586	0.48143718812601	0.140131772705118	0.341305415420892	0.130067241625897	2.62406899042699	0.0490428479283841	0.0262101357665232	0.0086886183672052	0.984564400182823	0.968564507799396	Intergenic	Hyper	LOC_00004695	3612
chr7	40243044	0.583698922623497	0.130668426688401	0.453030495935096	0.192910033116125	2.34840297633658	0.16781905532916	0.0283559572650855	0.0188541105614148	0.984564400182823	0.968450381017108	Promoter	Hyper	XLOC_039871U_lncRNA	1425
chr25	10961924	0.0733500210038924	0.409290520968714	-0.335940499964822	0.127260972431104	-2.63977630806407	0.0497366129550447	0.0365503054409244	0.00829607652575364	0.984564400182823	0.968436428267913	Intron	Hypo	LOC_00004449	0
chr6	57322581	0.962967992839769	0.694469382701732	0.268498610138037	0.0907110705209149	2.95993210747227	0.0354649834374878	0.0262250382747873	0.003077068452699	0.984564400182823	0.968406457755322	Exon	Hyper	LOC_00007993	0
chr15	59281500	0.0697710716415762	0.438392370624473	-0.368621298982896	0.145291041089656	-2.53712339190568	0.0395751856964235	0.0647265784514802	0.0111767552079313	0.984564400182823	0.968389231650149	TE	Hypo	LOC_00012353	2770
chr3	6362585	0.916191232582293	0.58961783648351	0.326573396098783	0.122259522076749	2.67114896698006	0.0305997743022487	0.0422460575549327	0.00755920913724601	0.984564400182823	0.96831669420527	Intergenic	Hyper	LOC_00018212	4644
chr10	58064053	0.380987046782307	0.0220497044499887	0.358937342332319	0.14006660541021	2.56261898602529	0.0726928723564351	0.0486719975639417	0.0103885984132207	0.984564400182823	0.968272863415305	TE	Hyper	LOC_00017607	686
chr12	44699590	0.468992466499258	0.843991142563372	-0.374998676064114	0.149042691964756	-2.51604873154593	0.0307037076755147	0.0420051393878225	0.0118678772157655	0.984564400182823	0.968207296151272	TE	Hypo	LOC_00025806	19081
chr17	13492934	0.702210981471654	0.985514409518516	-0.283303428046862	0.0988577581246801	-2.86576828587957	0.0319011202767811	0.0496026672179441	0.00415998613631532	0.984564400182823	0.968198523137596	Intron	Hypo	LOC_00019635	0
chr12	15320211	0.662972367812124	0.261768094223501	0.401204273588623	0.163806339794504	2.44925974227821	0.0813910700071351	0.0284045014848872	0.0143150176262343	0.984564400182823	0.968134085701288	TE	Hyper	LOC_00025389	52508
chr22	24826809	0.540216704799685	0.847887405612112	-0.307670700812427	0.112235179977487	-2.74130358123131	0.0284339348598494	0.0267488524552776	0.00611959370704222	0.984564400182823	0.968006546977038	Intron	Hypo	LOC_00008593	0
chr24	8328468	0.387774395853052	0.712519624255677	-0.324745228402625	0.121633055151118	-2.66987644106415	0.0280040829725174	0.0269940789200736	0.00758791637059995	0.984564400182823	0.967919093171454	Intergenic	Hypo	LOC_00016409	13463
chr2	21862874	0.489758070900088	0.810732907917617	-0.320974837017529	0.119611604419675	-2.68347572607873	0.0265770440196093	0.032833536346358	0.0072861264284362	0.984564400182823	0.967874212513995	TE	Hypo	LOC_00013349	16507
chr29	11153195	0.418490136778429	0.0680805602254236	0.350409576553006	0.135807588207314	2.58019143980449	0.043395775829014	0.0404460130635059	0.00987455573343262	0.984564400182823	0.967853621813414	Intron	Hyper	LOC_00019205	0
chr17	39369948	0.236112895970908	0.589978932285056	-0.353866036314148	0.137726202620848	-2.56934431923836	0.0449155857399912	0.0320201004429251	0.010189116214641	0.984564400182823	0.967846282693064	Intergenic	Hypo	LOC_00019922	3224
chr24	23719442	0.821885473734363	0.486761891047735	0.335123582686629	0.127566655219478	2.62704687294692	0.0357328176695465	0.0337444622297288	0.00861294688548975	0.984564400182823	0.967669613790288	TE	Hyper	LOC_00016690	708
chr15	20062704	0.346873437149369	0.0203912588054795	0.326482178343889	0.122929981666751	2.65583850186316	0.034413580300192	0.0488353071245321	0.00791114909975848	0.984564400182823	0.967550177950429	TE	Hyper	LOC_00011844	122618
chr24	9986360	0.225450805745589	0.552391165702935	-0.326940359957346	0.123244531511356	-2.65277782265917	0.0311144818215524	0.0301493155658091	0.00798323995697546	0.984564400182823	0.967483191208742	Intron	Hypo	LOC_00016457	0
chr1	102312406	0.0627134493616154	0.358623983268177	-0.295910533906562	0.106304479458696	-2.78361302753509	0.0416095646967828	0.0355432932112167	0.00537571286314271	0.984564400182823	0.96742749969395	Intron	Hypo	LOC_00006957	0
chr13	29156725	0.603181698550433	0.934688321445106	-0.331506622894673	0.125886946862405	-2.6333677252258	0.0317934225292573	0.037870403116702	0.00845427592719039	0.984564400182823	0.967347039018058	Intron	Hypo	LOC_00010287	0
chr25	36658399	0.28207443873186	0.659424441239701	-0.377350002507841	0.151395286207224	-2.49248184643832	0.0398707118203241	0.0373096250338455	0.012685381498323	0.984564400182823	0.967329254574675	Intron	Hypo	LOC_00004762	0
chr19	25363109	0.465970286014022	0.808126342876162	-0.34215605686214	0.131925585676528	-2.59355344232529	0.0341307733408691	0.0327809438459338	0.00949897749693704	0.984564400182823	0.967189701241915	Intron	Hypo	LOC_00021587	0
chr15	59623746	0.0204325843389142	0.315528567524449	-0.295095983185534	0.106087633174947	-2.781624722449	0.0489651386359967	0.0341047108566502	0.00540875434161559	0.984564400182823	0.9671409310064	TE	Hypo	LOC_00012364	10252
chr1	7614854	0.0803674889269539	0.486943487685489	-0.406575998758535	0.1682983829039	-2.41580454751425	0.0420470185080722	0.0942447572678047	0.0157004866046339	0.984564400182823	0.967050095561827	Intron	Hypo	LOC_00005688	0
chr9	38570453	0.794620106433623	0.41133098270922	0.383289123724404	0.155095598421568	2.47130884193489	0.0416917362916554	0.031812304962464	0.0134619501498267	0.984564400182823	0.967032297900256	Intron	Hyper	LOC_00000511	0
chr21	12248939	0.439548435795162	0.0179916321568008	0.421556803638361	0.176932435540995	2.38258633782661	0.137623653872989	0.0495864815537515	0.0171915001519538	0.984564400182823	0.967022323298307	Intergenic	Hyper	LOC_00012498	40367
chr18	6418170	0.03927812981916	0.320334227646162	-0.281056097827002	0.0985278121538482	-2.85255596042406	0.0361050717921879	0.0292205507384185	0.00433691756147935	0.984564400182823	0.966995334824326	Intron	Hypo	LOC_00020748	0
chr30	15556582	0.0204325843389142	0.301280306338481	-0.280847721999567	0.0985110279401043	-2.85092672233941	0.0489651386359967	0.0294454125920359	0.00435920142592102	0.984564400182823	0.966862571096949	Intron	Hypo	LOC_00023557	0
chr18	39353035	0.0163349165370377	0.297049527162629	-0.280714610625592	0.0984554786043837	-2.85118324144831	0.0501514792069921	0.0302456544487348	0.0043556860215067	0.984564400182823	0.966838984850395	Promoter	Hypo	LOC_00021139	1738
chr25	3494619	0.491273901321062	0.101060232648879	0.390213668672183	0.159311923950267	2.44936887959496	0.0991330290873546	0.0273864127818807	0.0143106803557523	0.984564400182823	0.966792660799654	Intron	Hyper	LOC_00004331	0
chr4	44466866	0.385273734123477	0.83703933557492	-0.451765601451443	0.194866595602829	-2.31833270373449	0.140285929607899	0.0313349042704003	0.0204312463530896	0.984564400182823	0.966791743867462	TE	Hypo	LOC_00003875	850
chr13	3287668	0.555097911126079	0.89095259037172	-0.335854679245641	0.128936661960342	-2.60480358448353	0.0313845705621151	0.0324445786742913	0.00919269417208714	0.984564400182823	0.966679274735982	Intron	Hypo	LOC_00009901	0
