chr	window	sample	mean_beta	n_cpgs	condition
chr10	57500000	A1	1.5860106218198	8478	Amputated
chr10	58500000	A1	8.52525439387911	7753	Amputated
chr10	59500000	A1	30.1773975067233	6937	Amputated
chr10	60500000	A1	0	4	Amputated
chr11	500000	A1	1.03374037014374	5714	Amputated
chr11	1500000	A1	32.7732078776016	10852	Amputated
chr11	2500000	A1	10.4428308287712	3943	Amputated
chr11	3500000	A1	0.324753118130301	4710	Amputated
chr11	4500000	A1	24.8371018461609	6484	Amputated
chr11	5500000	A1	21.8613658017462	14753	Amputated
chr11	6500000	A1	15.4903880550277	11310	Amputated
chr11	7500000	A1	10.3500764373535	16336	Amputated
chr11	8500000	A1	38.5844118922467	16513	Amputated
chr11	9500000	A1	17.1426503820495	12582	Amputated
chr11	10500000	A1	30.9763518479313	17856	Amputated
chr11	11500000	A1	40.3370721981958	11471	Amputated
chr11	12500000	A1	30.325812808655	15676	Amputated
chr11	13500000	A1	9.94027410768011	16398	Amputated
chr11	14500000	A1	24.1142816477486	17907	Amputated
chr11	15500000	A1	0.313507464246765	17289	Amputated
chr11	16500000	A1	14.0354960660641	19053	Amputated
chr11	17500000	A1	6.64048381127374	14603	Amputated
chr11	18500000	A1	19.8390003813056	18669	Amputated
chr11	19500000	A1	28.9577490598506	17831	Amputated
chr11	20500000	A1	22.6770286995998	15236	Amputated
chr11	21500000	A1	13.6806822740139	19296	Amputated
chr11	22500000	A1	9.36721779945116	20069	Amputated
chr11	23500000	A1	15.6497486583329	12053	Amputated
chr11	24500000	A1	15.5049071568846	13869	Amputated
chr11	25500000	A1	7.33275689979456	16653	Amputated
chr11	26500000	A1	10.3277993433246	13169	Amputated
chr11	27500000	A1	14.7224797797771	12625	Amputated
chr11	28500000	A1	45.3283926620332	14985	Amputated
chr11	29500000	A1	28.2863153531483	16023	Amputated
chr11	30500000	A1	0.269064912465509	4237	Amputated
chr11	31500000	A1	16.5782557948477	10411	Amputated
chr11	32500000	A1	17.8552687649099	16096	Amputated
chr11	33500000	A1	2.33995461925753	6081	Amputated
chr11	34500000	A1	20.7732277475049	17631	Amputated
chr11	35500000	A1	5.17908351091097	20299	Amputated
chr11	36500000	A1	29.6387626052651	17591	Amputated
chr11	37500000	A1	28.2050191794096	16074	Amputated
chr11	38500000	A1	21.2767123006148	17725	Amputated
chr11	39500000	A1	11.9807574268375	15921	Amputated
chr11	40500000	A1	17.9219057471659	20507	Amputated
chr11	41500000	A1	17.6724745007265	18813	Amputated
chr11	42500000	A1	8.47242209657078	21172	Amputated
chr11	43500000	A1	8.44176021276017	20333	Amputated
chr11	44500000	A1	11.9371522728242	10694	Amputated
chr11	45500000	A1	34.436215273078	17695	Amputated
chr11	46500000	A1	20.7787785078526	16750	Amputated
chr11	47500000	A1	11.909970587563	16643	Amputated
chr11	48500000	A1	7.58198995639302	13687	Amputated
chr11	49500000	A1	21.1268759993903	15461	Amputated
chr11	50500000	A1	20.138685545774	8823	Amputated
chr11	51500000	A1	4.61894637729276	15215	Amputated
chr11	52500000	A1	27.4189000595258	13279	Amputated
chr11	53500000	A1	26.3561510046578	15845	Amputated
chr11	54500000	A1	0.772393248007373	10405	Amputated
chr11	55500000	A1	31.4615992229898	11155	Amputated
chr11	56500000	A1	12.6038240470037	11316	Amputated
chr11	57500000	A1	0.521617378744325	5044	Amputated
chr11	58500000	A1	7.57522384215706	7247	Amputated
chr11	59500000	A1	2.43206802332438	1756	Amputated
chr11	60500000	A1	15.3146415998717	7022	Amputated
chr11	61500000	A1	63.7761698148436	1145	Amputated
chr12	500000	A1	0.306770265962055	6154	Amputated
chr12	1500000	A1	24.0461248417997	5797	Amputated
chr12	2500000	A1	33.4502394646727	10059	Amputated
chr12	3500000	A1	5.15263299124702	7498	Amputated
chr12	4500000	A1	0.296875879890029	7241	Amputated
chr12	5500000	A1	19.4147250431114	11175	Amputated
chr12	6500000	A1	5.59892708288667	13216	Amputated
chr12	7500000	A1	27.8184859977107	15792	Amputated
chr12	8500000	A1	0.304447816998766	13649	Amputated
chr12	9500000	A1	19.2862520783668	18240	Amputated
chr12	10500000	A1	19.2342499449689	18663	Amputated
chr12	11500000	A1	21.9870081277249	13703	Amputated
chr12	12500000	A1	16.6913286476378	16886	Amputated
chr12	13500000	A1	18.6889034890426	19123	Amputated
chr12	14500000	A1	5.46246790644758	12019	Amputated
chr12	15500000	A1	5.91939751863297	15008	Amputated
chr12	16500000	A1	9.84268809517471	14842	Amputated
chr12	17500000	A1	15.7984953078712	16910	Amputated
chr12	18500000	A1	6.46931016691094	9593	Amputated
chr12	19500000	A1	14.4347516296681	18444	Amputated
chr12	20500000	A1	15.9012729488382	19627	Amputated
chr12	21500000	A1	24.9037308580652	17964	Amputated
chr12	22500000	A1	11.6255931422431	8310	Amputated
chr12	23500000	A1	27.6096476653845	18800	Amputated
chr12	24500000	A1	7.90658243059153	12789	Amputated
chr12	25500000	A1	21.2601068717381	8926	Amputated
chr12	26500000	A1	14.6978533483624	16479	Amputated
chr12	27500000	A1	41.4531202979473	15861	Amputated
chr12	28500000	A1	5.65189719321689	14906	Amputated
chr12	29500000	A1	20.0075583070287	17399	Amputated
chr12	30500000	A1	13.456616228849	16032	Amputated
chr12	31500000	A1	29.3636637190239	18001	Amputated
chr12	32500000	A1	18.2822603901033	19404	Amputated
chr12	33500000	A1	33.1514183272875	10543	Amputated
chr12	34500000	A1	19.2552849008324	12723	Amputated
chr12	35500000	A1	18.99201417901	15469	Amputated
chr12	36500000	A1	35.6672255945103	17124	Amputated
chr12	37500000	A1	22.2899723915612	15471	Amputated
chr12	38500000	A1	0.342939573971058	17766	Amputated
chr12	39500000	A1	5.21831614439157	13616	Amputated
chr12	40500000	A1	29.1824834453852	15260	Amputated
chr12	41500000	A1	9.70095409817366	7283	Amputated
chr12	42500000	A1	47.3788501808192	10066	Amputated
chr12	43500000	A1	54.0686031074788	14918	Amputated
chr12	44500000	A1	43.774832899375	13258	Amputated
chr12	45500000	A1	24.2098542406684	13441	Amputated
chr12	46500000	A1	12.7104058781079	13443	Amputated
chr12	47500000	A1	14.9620466682563	16315	Amputated
chr12	48500000	A1	21.9938121811571	18443	Amputated
chr12	49500000	A1	43.1292624429143	15346	Amputated
chr12	50500000	A1	38.8217597715174	15956	Amputated
chr12	51500000	A1	31.2746655432821	16195	Amputated
chr12	52500000	A1	28.351561542527	17135	Amputated
chr12	53500000	A1	7.48689955766183	20938	Amputated
chr12	54500000	A1	14.5757331438019	17184	Amputated
chr12	55500000	A1	15.727167944072	13741	Amputated
chr12	56500000	A1	13.4856886810244	10529	Amputated
chr12	57500000	A1	59.9416274988819	8611	Amputated
chr12	58500000	A1	54.1490941908566	7890	Amputated
chr12	59500000	A1	51.6155600263431	1913	Amputated
chr13	500000	A1	0.363306659952852	5537	Amputated
chr13	1500000	A1	0.514577050786216	2662	Amputated
chr13	2500000	A1	0.826631155182582	4600	Amputated
chr13	3500000	A1	49.1566885264317	8905	Amputated
chr13	4500000	A1	41.1977892433193	9131	Amputated
chr13	5500000	A1	18.2523161655145	12094	Amputated
chr13	6500000	A1	22.5898799534725	9680	Amputated
chr13	7500000	A1	10.3212070831569	9470	Amputated
chr13	8500000	A1	11.7788314003806	13430	Amputated
chr13	9500000	A1	9.77873628444484	13169	Amputated
chr13	10500000	A1	24.3375713451855	19038	Amputated
chr13	11500000	A1	1.62694866220516	16095	Amputated
chr13	12500000	A1	44.7020507807535	17303	Amputated
chr13	13500000	A1	13.3273290424791	15058	Amputated
chr13	14500000	A1	2.80579843442623	20236	Amputated
chr13	15500000	A1	6.024836170707	17499	Amputated
chr13	16500000	A1	12.3634430822914	15974	Amputated
chr13	17500000	A1	35.1988165957022	17611	Amputated
chr13	18500000	A1	33.7511932672547	16799	Amputated
chr13	19500000	A1	18.0222745748419	19212	Amputated
chr13	20500000	A1	21.2048717998574	19771	Amputated
chr13	21500000	A1	18.3018605545755	18927	Amputated
chr13	22500000	A1	9.94699230285738	17352	Amputated
chr13	23500000	A1	1.86328690657012	18287	Amputated
chr13	24500000	A1	2.53718556526185	15186	Amputated
chr13	25500000	A1	17.5062780664513	19314	Amputated
chr13	26500000	A1	19.4612461327459	16771	Amputated
chr13	27500000	A1	15.095138377737	8710	Amputated
chr13	28500000	A1	42.8929543957225	11758	Amputated
chr13	29500000	A1	56.8405142316042	18933	Amputated
chr13	30500000	A1	21.0091423753255	14760	Amputated
chr13	31500000	A1	6.09066191194465	15182	Amputated
chr13	32500000	A1	4.89252738313669	17105	Amputated
chr13	33500000	A1	8.5550665107258	13839	Amputated
chr13	34500000	A1	5.56677468061324	18687	Amputated
chr13	35500000	A1	34.5591797283513	14287	Amputated
chr13	36500000	A1	19.9140612683382	10688	Amputated
chr13	37500000	A1	3.59556652757926	10778	Amputated
chr13	38500000	A1	15.7792024434522	14864	Amputated
chr13	39500000	A1	40.8001556117141	16012	Amputated
chr13	40500000	A1	9.45429991086774	12243	Amputated
chr13	41500000	A1	11.7411570327202	15949	Amputated
chr13	42500000	A1	19.4419533144341	16334	Amputated
chr13	43500000	A1	16.6323552696369	18252	Amputated
chr13	44500000	A1	20.2346212511673	19404	Amputated
chr13	45500000	A1	37.2268020487276	18145	Amputated
chr13	46500000	A1	2.99575665694142	12141	Amputated
chr13	47500000	A1	32.0688771789056	15955	Amputated
chr13	48500000	A1	30.1448077086486	16839	Amputated
chr13	49500000	A1	36.2172524674209	12559	Amputated
chr13	50500000	A1	38.2460103681829	12733	Amputated
chr13	51500000	A1	14.9146811517343	16114	Amputated
chr13	52500000	A1	20.883811479247	14640	Amputated
chr13	53500000	A1	34.5264126984516	8666	Amputated
chr13	54500000	A1	56.9173017056696	8899	Amputated
chr13	55500000	A1	35.9585212848838	9672	Amputated
chr13	56500000	A1	5.87533002372215	8410	Amputated
chr13	57500000	A1	3.52337027947457	2375	Amputated
chr14	500000	A1	47.8444170021093	4632	Amputated
chr14	1500000	A1	17.9733838600569	4001	Amputated
chr14	2500000	A1	0.498360900193975	4676	Amputated
chr14	3500000	A1	20.6368212514808	7296	Amputated
chr14	4500000	A1	0.233446414056457	7340	Amputated
chr14	5500000	A1	13.9792289949811	9544	Amputated
chr14	6500000	A1	10.8024925015331	14770	Amputated
chr14	7500000	A1	6.85008883616689	8354	Amputated
chr14	8500000	A1	0.277253402022405	15887	Amputated
chr14	9500000	A1	0.331312999315747	12857	Amputated
chr14	10500000	A1	3.56654576538073	13812	Amputated
chr14	11500000	A1	11.4828183893568	13760	Amputated
chr14	12500000	A1	25.2059256632171	15381	Amputated
chr14	13500000	A1	16.4646554739162	17242	Amputated
chr14	14500000	A1	1.04217264177298	20031	Amputated
chr14	15500000	A1	0.280497733765919	15468	Amputated
chr14	16500000	A1	14.339723058069	11263	Amputated
chr14	17500000	A1	24.7897685200972	16411	Amputated
chr14	18500000	A1	18.4915070608491	15918	Amputated
chr14	19500000	A1	43.0854037666509	15610	Amputated
chr14	20500000	A1	10.1413903603206	20622	Amputated
chr14	21500000	A1	7.56395692833125	16542	Amputated
chr14	22500000	A1	28.6794818594764	17586	Amputated
chr14	23500000	A1	7.05613685567132	15410	Amputated
chr14	24500000	A1	23.3814327613417	15187	Amputated
chr14	25500000	A1	23.8682758585998	16026	Amputated
chr14	26500000	A1	15.9300297283669	12537	Amputated
chr14	27500000	A1	9.7997938138064	15272	Amputated
chr14	28500000	A1	13.9491145942985	15752	Amputated
chr14	29500000	A1	20.1995022620332	14811	Amputated
chr14	30500000	A1	2.63306519674398	11737	Amputated
chr14	31500000	A1	3.18842547102033	17186	Amputated
chr14	32500000	A1	27.4885825317249	18356	Amputated
chr14	33500000	A1	12.9799796967496	18323	Amputated
chr14	34500000	A1	9.05158726310798	8339	Amputated
chr14	35500000	A1	30.1411616786634	13318	Amputated
chr14	36500000	A1	8.99104316928006	16898	Amputated
chr14	37500000	A1	8.56218057263662	18221	Amputated
chr14	38500000	A1	20.1366676604987	16834	Amputated
chr14	39500000	A1	22.3234459788629	14362	Amputated
chr14	40500000	A1	36.9819876511359	12806	Amputated
chr14	41500000	A1	46.4211457463884	16565	Amputated
chr14	42500000	A1	13.9620469797238	16091	Amputated
chr14	43500000	A1	0.845044204168827	18776	Amputated
chr14	44500000	A1	1.39940834662483	7872	Amputated
chr14	45500000	A1	37.9749809301744	12886	Amputated
chr14	46500000	A1	25.0551604096348	18585	Amputated
chr14	47500000	A1	17.3297543295007	12289	Amputated
chr14	48500000	A1	25.0003177944213	11888	Amputated
chr14	49500000	A1	1.0617772237475	16556	Amputated
chr14	50500000	A1	0.269853001228476	15837	Amputated
chr14	51500000	A1	0.81919843472656	15733	Amputated
chr14	52500000	A1	4.49092321014396	17657	Amputated
chr14	53500000	A1	27.5385614711895	15982	Amputated
chr14	54500000	A1	3.39811638528294	17992	Amputated
chr14	55500000	A1	4.68625649586207	18896	Amputated
chr14	56500000	A1	19.2879099027555	16696	Amputated
chr14	57500000	A1	11.9529736682676	16671	Amputated
chr14	58500000	A1	11.3814719269865	15263	Amputated
chr14	59500000	A1	8.42585138667213	18325	Amputated
chr14	60500000	A1	45.4203018060532	20053	Amputated
chr14	61500000	A1	36.5502492291776	15463	Amputated
chr14	62500000	A1	28.4436223212254	11226	Amputated
chr14	63500000	A1	30.8553995134921	9020	Amputated
chr14	64500000	A1	22.3771400651163	4504	Amputated
chr14	65500000	A1	28.9552978449778	2247	Amputated
chr15	500000	A1	10.8815655411564	8194	Amputated
chr15	1500000	A1	69.9815024783759	5224	Amputated
chr15	2500000	A1	14.5673365759038	1984	Amputated
chr15	3500000	A1	61.3457123967826	6649	Amputated
chr15	4500000	A1	41.3755069797395	5681	Amputated
chr15	5500000	A1	0.248117010296696	9686	Amputated
chr15	6500000	A1	0.288681568422753	4948	Amputated
chr15	7500000	A1	12.4830242432873	5949	Amputated
chr15	8500000	A1	3.51007556900881	9140	Amputated
chr15	9500000	A1	2.04707959882664	11546	Amputated
chr15	10500000	A1	8.78892037801394	9604	Amputated
chr15	11500000	A1	34.5511390181377	14096	Amputated
chr15	12500000	A1	27.4185683745137	9407	Amputated
chr15	13500000	A1	9.31453941969713	10041	Amputated
chr15	14500000	A1	24.5835962069236	16769	Amputated
chr15	15500000	A1	7.28131022406079	11365	Amputated
chr15	16500000	A1	7.99371445365315	14259	Amputated
chr15	17500000	A1	6.22628910815387	20212	Amputated
chr15	18500000	A1	17.4047142907033	14089	Amputated
chr15	19500000	A1	13.9597611946684	9923	Amputated
chr15	20500000	A1	2.23599080400469	14307	Amputated
chr15	21500000	A1	11.866617407485	13717	Amputated
chr15	22500000	A1	12.1342534881533	16137	Amputated
chr15	23500000	A1	21.9812890117457	14873	Amputated
chr15	24500000	A1	16.2155570439007	16343	Amputated
chr15	25500000	A1	5.54768129558089	14700	Amputated
chr15	26500000	A1	4.60802932483397	19110	Amputated
chr15	27500000	A1	21.8799480347748	17800	Amputated
chr15	28500000	A1	5.28345718746342	21086	Amputated
chr15	29500000	A1	16.200657461452	19977	Amputated
chr15	30500000	A1	31.010305349904	16851	Amputated
chr15	31500000	A1	9.94786994641216	15484	Amputated
chr15	32500000	A1	24.370367297113	13600	Amputated
chr15	33500000	A1	15.8580158005389	16042	Amputated
chr15	34500000	A1	13.6958235616616	17763	Amputated
chr15	35500000	A1	9.93985223804632	17746	Amputated
chr15	36500000	A1	8.01702139479283	17097	Amputated
chr15	37500000	A1	0.342923876267753	15755	Amputated
chr15	38500000	A1	19.8453120028663	8679	Amputated
chr15	39500000	A1	1.22478929072394	17011	Amputated
chr15	40500000	A1	18.7345956077821	15837	Amputated
chr15	41500000	A1	28.4497256862829	19644	Amputated
chr15	42500000	A1	15.4525379593132	16779	Amputated
chr15	43500000	A1	11.0492664765097	19012	Amputated
chr15	44500000	A1	9.98752374132391	15950	Amputated
chr15	45500000	A1	26.8852232624889	16703	Amputated
chr15	46500000	A1	25.6824216710786	21095	Amputated
chr15	47500000	A1	14.5272967428239	17516	Amputated
chr15	48500000	A1	19.1486130534164	18237	Amputated
chr15	49500000	A1	23.4038464087707	19932	Amputated
chr15	50500000	A1	9.86304755678069	18667	Amputated
chr15	51500000	A1	0.295118680829544	12381	Amputated
chr15	52500000	A1	21.9750724866308	17033	Amputated
chr15	53500000	A1	38.650750215305	15406	Amputated
chr15	54500000	A1	34.4385812576499	18058	Amputated
chr15	55500000	A1	27.9186063247765	12140	Amputated
chr15	56500000	A1	12.3304108520953	13166	Amputated
chr15	57500000	A1	8.91202761504274	13363	Amputated
chr15	58500000	A1	26.7133161837279	17771	Amputated
chr15	59500000	A1	38.3706668557659	17211	Amputated
chr15	60500000	A1	6.12871508400766	11122	Amputated
chr15	61500000	A1	9.29812135690957	10464	Amputated
chr15	62500000	A1	40.0218442620718	4193	Amputated
chr16	500000	A1	0.469424264261654	2878	Amputated
chr16	1500000	A1	51.3732848686256	7798	Amputated
chr16	2500000	A1	5.37614098244737	3361	Amputated
chr16	3500000	A1	25.739382989416	4238	Amputated
chr16	4500000	A1	24.169473429363	12187	Amputated
chr16	5500000	A1	23.1755805780562	12747	Amputated
chr16	6500000	A1	0.314166129878899	4770	Amputated
chr16	7500000	A1	6.94021188614105	12484	Amputated
chr16	8500000	A1	36.0941453176818	15283	Amputated
chr16	9500000	A1	4.96657095250826	14403	Amputated
chr16	10500000	A1	18.8526899763128	17235	Amputated
chr16	11500000	A1	10.7449956195029	15903	Amputated
chr16	12500000	A1	7.4975041998649	16654	Amputated
chr16	13500000	A1	30.7408307856152	16693	Amputated
chr16	14500000	A1	25.0176328740077	19223	Amputated
chr16	15500000	A1	6.53937298833964	19129	Amputated
chr16	16500000	A1	42.3197901409781	16841	Amputated
chr16	17500000	A1	32.8991744283064	16529	Amputated
chr16	18500000	A1	26.9946041478118	19116	Amputated
chr16	19500000	A1	16.7870349600364	17369	Amputated
chr16	20500000	A1	24.8517812136413	15542	Amputated
chr16	21500000	A1	37.8190762945524	16060	Amputated
chr16	22500000	A1	40.9578075029048	15684	Amputated
chr16	23500000	A1	29.411612905665	16874	Amputated
chr16	24500000	A1	12.9169641468988	13945	Amputated
chr16	25500000	A1	14.585682100721	19781	Amputated
chr16	26500000	A1	8.20387782398785	14518	Amputated
chr16	27500000	A1	25.6646640026708	12011	Amputated
chr16	28500000	A1	51.9126724117409	13199	Amputated
chr16	29500000	A1	27.299262216	13098	Amputated
chr16	30500000	A1	34.1105585259895	15161	Amputated
chr16	31500000	A1	3.93982050030703	12707	Amputated
chr16	32500000	A1	10.2770959119849	13270	Amputated
chr16	33500000	A1	5.51368978734404	15486	Amputated
chr16	34500000	A1	5.29758350858712	11007	Amputated
chr16	35500000	A1	3.22751355021533	14333	Amputated
chr16	36500000	A1	17.6544609451971	12100	Amputated
chr16	37500000	A1	20.502758210628	17925	Amputated
chr16	38500000	A1	14.8942998604773	17331	Amputated
chr16	39500000	A1	14.1436697348776	13482	Amputated
chr16	40500000	A1	19.544223427043	18038	Amputated
chr16	41500000	A1	6.13606619919761	10101	Amputated
chr16	42500000	A1	8.92914878399738	9658	Amputated
chr16	43500000	A1	29.0782902461315	16706	Amputated
chr16	44500000	A1	27.3256341254445	15525	Amputated
chr16	45500000	A1	14.405705934045	18559	Amputated
chr16	46500000	A1	8.56118677579809	18114	Amputated
chr16	47500000	A1	8.56615447915861	19050	Amputated
chr16	48500000	A1	24.7570881687043	15610	Amputated
chr16	49500000	A1	27.5388534025387	10071	Amputated
chr16	50500000	A1	10.6231125777783	14885	Amputated
chr16	51500000	A1	0.294633209499692	15571	Amputated
chr16	52500000	A1	0.610782622048077	13374	Amputated
chr16	53500000	A1	10.9182759680617	12609	Amputated
chr16	54500000	A1	19.4930840113566	8889	Amputated
